k1,k2,k3,k_geo,asym,a1,a2,a3,sigma_proposal,amp_prot_LC,amp_act_LC,tau_LC,npeaks_LC,rhythmic_LC,amp_prot_AP,amp_act_AP,tau_AP,npeaks_AP,rhythmic_AP,amp_prot_SG,amp_act_SG,tau_SG,npeaks_SG,rhythmic_SG
0.08664494358102527,0.14397776974683837,0.19937176252087363,0.1354879810123474,0.5939518803776803,-0.4470642754286625,0.060775975530913906,0.3862882998977486,0.7,0.1517100250425059,0.6226602095444806,28.986666666666668,7,True,0.14960314306403216,0.43397834608524727,29.01,4,True,0.15063533881955266,0.4215731281648838,28.992,6,True
0.25546432284182724,0.09385553811149827,0.28896878393713715,0.19063985413834017,0.8722538410074656,0.29269669559227895,-0.708629296137944,0.41593260054566533,0.7,0.10957521276250537,0.542321719745088,18.562,11,True,0.10841946017575721,0.1899447722310898,18.576,6,False,0.11219165051152624,0.18509562644783628,18.56625,9,False
0.099032097440076,0.25121239774527343,0.28064864813843543,0.19112903490449862,0.8090782480050072,-0.6575047612103269,0.27335001209316606,0.38415474911716085,0.7,0.12894507204911543,0.6237992356063802,18.941111111111113,10,True,0.12588678721425695,0.2334322505805903,18.946,6,False,0.12646759594446821,0.23771608721356452,18.942500000000003,9,False
0.14890777414936565,0.12088719397247184,0.5828322338631615,0.21891746499283157,1.2083013640184226,-0.3853676377367128,-0.5938369570704038,0.9792045948071166,0.7,0.02022419332264458,2.4626290484562376e-06,15.731666666666667,13,False,0.020221419524490525,0.0005517126767569016,15.74,7,False,0.02027669688925593,0.0005511953531126572,15.734,11,False
0.26800982031676857,0.09711801729039102,0.14114114869423622,0.15430075612249933,0.7260374889727965,0.552119963115186,-0.4629767476440682,-0.08914321547111792,0.7,0.12261895703352838,0.3364674744132544,24.524285714285714,8,False,0.12943119776386675,0.44452006689496437,24.543333333333337,4,True,0.1229023181445989,0.4310413674503659,24.526666666666667,7,True
0.3055126976585224,0.12050303295584018,0.11208433880083057,0.1603949629990951,0.7908267273057838,0.6443520490877083,-0.2859643698185872,-0.3583876792691211,0.7,0.10768187243812627,0.15871594806909917,23.200000000000003,9,False,0.10827973519585127,0.4033850378979808,23.225,5,True,0.1072321928085101,0.39965256003385635,23.205714285714286,8,False
0.22313093686009242,0.13557320519992302,0.2795311768347334,0.20372983580626186,0.5236522233552954,0.09096397810071037,-0.40728302764552315,0.31631904954481277,0.7,0.20928800531908642,0.8771185853680912,19.317777777777778,10,True,0.2058136399629905,0.37369889519867894,19.318,6,False,0.20522071898740446,0.3808662210992936,19.318749999999998,9,False
0.2814588356698351,0.23742863284639112,0.09465646250276907,0.18494080748792185,0.8290847169298639,0.4199503904524454,0.24983127068358285,-0.6697816611360283,0.7,0.10248403410532289,0.093117207704212,19.466,11,False,0.10300741131255955,0.37479703356384414,19.478,6,False,0.10432239533544999,0.3774363266981908,19.47,9,False
0.08726707061090093,0.5187794753950662,0.31249331283961435,0.24185661515899434,1.29890344604358,-1.0193718575704789,0.7631338387528047,0.25623801881767416,0.7,0.001973731243876453,0.010079082718206567,13.977857142857143,15,False,0.001948727318335397,0.0029147010473125623,13.97857142857143,8,False,0.001968269800989686,0.002939555957424511,13.978333333333333,13,False
0.45335630804955324,0.10798340440487936,0.07806594037890491,0.1563457540090443,1.3239003239299383,1.0646084417254655,-0.3700923741743519,-0.6945160675511137,0.7,0.010683960788287317,0.004238916585892434,22.31375,9,False,0.010649513882873773,0.02742263873182077,22.335,5,False,0.01066603457521556,0.027542205746801718,22.31714285714286,8,False
